DayOfWeek,Origin_Airport,Scheduled_Departure,Departure_Time,Dep_Delay,Scheduled_Arrival,Arrival_Time,Arrival_Delay,Arr_Del_morethan15,Cancelled,Diverted,Distance,Carrier_Delay,WeatherDelay,NAS_Delay,Security_Delay,Late_Aircraft_Delay,Top_Carriers
1,LGA,750,745,-5,1035,1011,-24,0,0,0,1389,0,0,0,0,0,1
2,LGA,750,750,0,1035,1017,-18,0,0,0,1389,0,0,0,0,0,1
3,LGA,750,810,20,1035,1032,-3,0,0,0,1389,0,0,0,0,0,1
4,LGA,750,742,-8,1035,951,-44,0,0,0,1389,0,0,0,0,0,1
5,LGA,750,747,-3,1035,959,-36,0,0,0,1389,0,0,0,0,0,1
6,LGA,750,801,11,1035,1041,6,0,0,0,1389,0,0,0,0,0,1
7,LGA,750,750,0,1035,1011,-24,0,0,0,1389,0,0,0,0,0,1
1,LGA,750,750,0,1035,1009,-26,0,0,0,1389,0,0,0,0,0,1
2,LGA,750,749,-1,1035,1011,-24,0,0,0,1389,0,0,0,0,0,1
3,LGA,750,749,-1,1035,1012,-23,0,0,0,1389,0,0,0,0,0,1
4,LGA,750,815,25,1035,1107,32,1,0,0,1389,25,0,7,0,0,1
5,LGA,750,747,-3,1035,1029,-6,0,0,0,1389,0,0,0,0,0,1
6,LGA,750,748,-2,1035,1029,-6,0,0,0,1389,0,0,0,0,0,1
7,LGA,750,818,28,1035,1054,19,1,0,0,1389,19,0,0,0,0,1
2,DFW,1842,1846,4,2330,2310,-20,0,0,0,1391,0,0,0,0,0,1
3,DFW,1842,1846,4,2330,2312,-18,0,0,0,1391,0,0,0,0,0,1
4,DFW,1842,1846,4,2330,2329,-1,0,0,0,1391,0,0,0,0,0,1
5,DFW,1842,1932,50,2330,38,68,1,0,0,1391,0,0,68,0,0,1
6,DFW,1842,1939,57,2330,5,35,1,0,0,1391,0,35,0,0,0,1
7,DFW,1842,1903,21,2330,2339,9,0,0,0,1391,0,0,0,0,0,1
1,DFW,1842,1910,28,2330,2346,16,1,0,0,1391,7,0,0,0,9,1
2,DFW,1842,1842,0,2330,2315,-15,0,0,0,1391,0,0,0,0,0,1
3,DFW,1842,1937,55,2330,6,36,1,0,0,1391,1,0,0,0,35,1
4,DFW,1842,1852,10,2330,2333,3,0,0,0,1391,0,0,0,0,0,1
5,DFW,1842,2019,97,2330,34,64,1,0,0,1391,19,0,0,0,45,1
6,DFW,1842,1838,-4,2330,2325,-5,0,0,0,1391,0,0,0,0,0,1
7,DFW,1842,1837,-5,2330,2304,-26,0,0,0,1391,0,0,0,0,0,1
1,DFW,1842,1850,8,2330,2331,1,0,0,0,1391,0,0,0,0,0,1
2,DFW,1842,1849,7,2330,2324,-6,0,0,0,1391,0,0,0,0,0,1
3,DFW,1842,1845,3,2330,2313,-17,0,0,0,1391,0,0,0,0,0,1
4,DFW,1842,1927,45,2330,7,37,1,0,0,1391,0,0,37,0,0,1
5,DFW,1842,1856,14,2330,2346,16,1,0,0,1391,14,0,2,0,0,1
6,DFW,1842,1839,-3,2330,2308,-22,0,0,0,1391,0,0,0,0,0,1
7,DFW,1842,1841,-1,2330,2324,-6,0,0,0,1391,0,0,0,0,0,1
2,DFW,1842,1951,69,2330,30,60,1,0,0,1391,20,0,0,0,40,1
3,DFW,1842,1842,0,2330,2331,1,0,0,0,1391,0,0,0,0,0,1
4,DFW,1842,1857,15,2330,2339,9,0,0,0,1391,0,0,0,0,0,1
5,DFW,1842,1835,-7,2330,2309,-21,0,0,0,1391,0,0,0,0,0,1
6,DFW,1842,1841,-1,2330,2307,-23,0,0,0,1391,0,0,0,0,0,1
7,DFW,1842,2005,83,2330,44,74,1,0,0,1391,0,0,74,0,0,1
5,DFW,1810,1814,4,2240,21,101,1,0,0,1389,0,0,101,0,0,1
6,DFW,1810,1813,3,2240,2215,-25,0,0,0,1389,0,0,0,0,0,1
7,DFW,1810,1937,87,2240,2344,64,1,0,0,1389,8,0,0,0,56,1
1,DFW,1810,1948,98,2240,2354,74,1,0,0,1389,0,0,0,0,74,1
5,ATL,815,810,-5,1019,1016,-3,0,0,0,594,0,0,0,0,0,1
6,ATL,815,813,-2,1019,1012,-7,0,0,0,594,0,0,0,0,0,1
7,ATL,815,813,-2,1019,1011,-8,0,0,0,594,0,0,0,0,0,1
1,ATL,815,808,-7,1019,1009,-10,0,0,0,594,0,0,0,0,0,1
2,ATL,815,811,-4,1019,1019,0,0,0,0,594,0,0,0,0,0,1
3,ATL,815,808,-7,1019,1003,-16,0,0,0,594,0,0,0,0,0,1
4,ATL,815,812,-3,1019,1014,-5,0,0,0,594,0,0,0,0,0,1
5,ATL,815,812,-3,1019,1013,-6,0,0,0,594,0,0,0,0,0,1
6,ATL,815,811,-4,1019,1007,-12,0,0,0,594,0,0,0,0,0,1
7,ATL,815,807,-8,1019,1005,-14,0,0,0,594,0,0,0,0,0,1
1,ATL,815,809,-6,1019,1008,-11,0,0,0,594,0,0,0,0,0,1
2,ATL,815,809,-6,1019,1003,-16,0,0,0,594,0,0,0,0,0,1
3,ATL,815,814,-1,1019,1018,-1,0,0,0,594,0,0,0,0,0,1
4,ATL,815,812,-3,1019,1006,-13,0,0,0,594,0,0,0,0,0,1
5,ATL,815,813,-2,1019,1006,-13,0,0,0,594,0,0,0,0,0,1
6,ATL,815,821,6,1019,1022,3,0,0,0,594,0,0,0,0,0,1
7,ATL,815,812,-3,1019,1013,-6,0,0,0,594,0,0,0,0,0,1
1,ATL,815,810,-5,1019,1005,-14,0,0,0,594,0,0,0,0,0,1
2,ATL,815,809,-6,1019,957,-22,0,0,0,594,0,0,0,0,0,1
3,ATL,815,811,-4,1019,1002,-17,0,0,0,594,0,0,0,0,0,1
4,ATL,815,807,-8,1019,1032,13,0,0,0,594,0,0,0,0,0,1
5,ATL,815,812,-3,1019,958,-21,0,0,0,594,0,0,0,0,0,1
6,ATL,815,811,-4,1019,1006,-13,0,0,0,594,0,0,0,0,0,1
7,ATL,815,808,-7,1019,955,-24,0,0,0,594,0,0,0,0,0,1
1,ATL,815,809,-6,1019,1000,-19,0,0,0,594,0,0,0,0,0,1
2,ATL,815,813,-2,1019,1015,-4,0,0,0,594,0,0,0,0,0,1
3,ATL,815,810,-5,1019,1011,-8,0,0,0,594,0,0,0,0,0,1
4,ATL,815,813,-2,1019,1011,-8,0,0,0,594,0,0,0,0,0,1
5,ATL,815,810,-5,1019,1003,-16,0,0,0,594,0,0,0,0,0,1
6,ATL,815,811,-4,1019,1005,-14,0,0,0,594,0,0,0,0,0,1
7,ATL,815,815,0,1019,1007,-12,0,0,0,594,0,0,0,0,0,1
6,LAS,1908,1958,50,2025,2143,78,1,0,0,236,2,0,28,0,48,1
7,LAS,1908,1915,7,2025,2051,26,1,0,0,236,0,0,19,0,7,1
1,LAS,1908,1943,35,2025,2056,31,1,0,0,236,4,0,0,0,27,1
2,LAS,1908,1904,-4,2025,2019,-6,0,0,0,236,0,0,0,0,0,1
3,LAS,1908,1933,25,2025,2105,40,1,0,0,236,0,0,15,0,25,1
4,LAS,1908,1916,8,2025,2051,26,1,0,0,236,5,0,18,0,3,1
5,LAS,1908,1928,20,2025,2042,17,1,0,0,236,0,0,0,0,17,1
6,LAS,1908,2013,65,2025,2134,69,1,0,0,236,1,0,4,0,64,1
7,LAS,1908,1922,14,2025,2026,1,0,0,0,236,0,0,0,0,0,1
5,DFW,1700,1703,3,1831,1822,-9,0,0,0,431,0,0,0,0,0,1
6,DFW,1700,1740,40,1831,1851,20,1,0,0,431,0,0,0,0,20,1
7,DFW,1700,1709,9,1831,1828,-3,0,0,0,431,0,0,0,0,0,1
1,DFW,1700,1725,25,1831,1912,41,1,0,0,431,0,0,16,0,25,1
2,DFW,1700,1756,56,1831,1915,44,1,0,0,431,0,0,0,0,44,1
3,DFW,1700,1654,-6,1831,1819,-12,0,0,0,431,0,0,0,0,0,1
4,DFW,1700,1654,-6,1831,1818,-13,0,0,0,431,0,0,0,0,0,1
5,DFW,1700,1752,52,1831,1919,48,1,0,0,431,0,0,0,0,48,1
6,DFW,1700,1739,39,1831,2007,96,1,0,0,431,0,39,57,0,0,1
7,DFW,1700,1731,31,1831,1856,25,1,0,0,431,25,0,0,0,0,1
1,DFW,1700,1746,46,1831,1905,34,1,0,0,431,1,0,0,0,33,1
2,DFW,1700,1817,77,1831,1939,68,1,0,0,431,26,0,0,0,42,1
3,DFW,1700,1655,-5,1831,1836,5,0,0,0,431,0,0,0,0,0,1
4,DFW,1700,1754,54,1831,1914,43,1,0,0,431,1,0,0,0,42,1
5,DFW,1700,1756,56,1831,1917,46,1,0,0,431,32,0,0,0,14,1
6,DFW,1700,1658,-2,1831,1824,-7,0,0,0,431,0,0,0,0,0,1
7,DFW,1700,1653,-7,1831,1818,-13,0,0,0,431,0,0,0,0,0,1
1,DFW,1700,1653,-7,1831,1822,-9,0,0,0,431,0,0,0,0,0,1
2,DFW,1700,1719,19,1831,1835,4,0,0,0,431,0,0,0,0,0,1
3,DFW,1700,1733,33,1831,1847,16,1,0,0,431,0,0,0,0,16,1
4,DFW,1700,1725,25,1831,1850,19,1,0,0,431,0,0,0,0,19,1
5,DFW,1700,1657,-3,1831,1828,-3,0,0,0,431,0,0,0,0,0,1
6,DFW,1700,1659,-1,1831,1835,4,0,0,0,431,0,0,0,0,0,1
7,DFW,1747,1745,-2,1914,1913,-1,0,0,0,431,0,0,0,0,0,1
1,DFW,1700,1850,110,1831,2020,109,1,0,0,431,0,25,0,0,84,1
2,DFW,1700,1730,30,1831,1911,40,1,0,0,431,0,0,10,0,30,1
3,DFW,1700,2133,273,1831,2302,271,1,0,0,431,89,0,0,0,182,1
4,DFW,1700,1730,30,1831,1930,59,1,0,0,431,30,0,29,0,0,1
5,DFW,1700,1830,90,1831,1957,86,1,0,0,431,8,0,0,0,78,1
6,DFW,1700,1726,26,1831,1908,37,1,0,0,431,0,0,11,0,26,1
7,DFW,1700,1759,59,1831,1917,46,1,0,0,431,5,0,0,0,41,1
5,SLC,1335,1356,21,1714,1729,15,1,0,0,989,3,0,0,0,12,1
6,SLC,1335,1326,-9,1714,1647,-27,0,0,0,989,0,0,0,0,0,1
7,SLC,1335,1356,21,1714,1727,13,0,0,0,989,0,0,0,0,0,1
1,SLC,1335,1329,-6,1714,1708,-6,0,0,0,989,0,0,0,0,0,1
2,SLC,1335,1335,0,1714,1701,-13,0,0,0,989,0,0,0,0,0,1
3,SLC,1335,1327,-8,1714,1646,-28,0,0,0,989,0,0,0,0,0,1
4,SLC,1335,1345,10,1714,1716,2,0,0,0,989,0,0,0,0,0,1
5,SLC,1335,1335,0,1714,1714,0,0,0,0,989,0,0,0,0,0,1
6,SLC,1335,1334,-1,1714,1759,45,1,0,0,989,0,0,45,0,0,1
7,SLC,1335,1331,-4,1714,1706,-8,0,0,0,989,0,0,0,0,0,1
1,SLC,1335,1330,-5,1714,1648,-26,0,0,0,989,0,0,0,0,0,1
2,SLC,1335,1329,-6,1714,1652,-22,0,0,0,989,0,0,0,0,0,1
3,SLC,1335,1329,-6,1714,1657,-17,0,0,0,989,0,0,0,0,0,1
4,SLC,1335,1335,0,1714,1704,-10,0,0,0,989,0,0,0,0,0,1
5,SLC,1335,1330,-5,1714,1702,-12,0,0,0,989,0,0,0,0,0,1
6,SLC,1335,1329,-6,1714,1655,-19,0,0,0,989,0,0,0,0,0,1
7,SLC,1335,1334,-1,1714,1714,0,0,0,0,989,0,0,0,0,0,1
1,SLC,1335,1333,-2,1714,1711,-3,0,0,0,989,0,0,0,0,0,1
2,SLC,1335,1327,-8,1714,1715,1,0,0,0,989,0,0,0,0,0,1
3,SLC,1335,1343,8,1714,1721,7,0,0,0,989,0,0,0,0,0,1
4,SLC,1335,1332,-3,1714,1708,-6,0,0,0,989,0,0,0,0,0,1
5,SLC,1335,1332,-3,1714,1731,17,1,0,0,989,0,0,17,0,0,1
6,SLC,1335,1336,1,1714,1701,-13,0,0,0,989,0,0,0,0,0,1
7,SLC,1335,1329,-6,1714,1706,-8,0,0,0,989,0,0,0,0,0,1
1,SLC,1335,1335,0,1714,1705,-9,0,0,0,989,0,0,0,0,0,1
2,SLC,1335,1332,-3,1714,1705,-9,0,0,0,989,0,0,0,0,0,1
3,SLC,1335,1326,-9,1714,1724,10,0,0,0,989,0,0,0,0,0,1
4,SLC,1335,1335,0,1714,1657,-17,0,0,0,989,0,0,0,0,0,1
5,SLC,1335,1334,-1,1714,1654,-20,0,0,0,989,0,0,0,0,0,1
6,SLC,1335,1330,-5,1714,1708,-6,0,0,0,989,0,0,0,0,0,1
7,SLC,1335,1346,11,1714,1717,3,0,0,0,989,0,0,0,0,0,1
5,DFW,2210,2207,-3,2355,2338,-17,0,0,0,989,0,0,0,0,0,1
6,DFW,2210,2207,-3,2355,2359,4,0,0,0,989,0,0,0,0,0,1
7,DFW,2210,2205,-5,2355,8,13,0,0,0,989,0,0,0,0,0,1
1,DFW,2210,2207,-3,2355,3,8,0,0,0,989,0,0,0,0,0,1
2,DFW,2210,2209,-1,2355,2347,-8,0,0,0,989,0,0,0,0,0,1
3,DFW,2210,2218,8,2355,2,7,0,0,0,989,0,0,0,0,0,1
4,DFW,2210,2228,18,2355,11,16,1,0,0,989,16,0,0,0,0,1
5,DFW,2210,2225,15,2355,13,18,1,0,0,989,15,0,3,0,0,1
6,DFW,2210,2306,56,2355,41,46,1,0,0,989,0,46,0,0,0,1
7,DFW,2210,2245,35,2355,27,32,1,0,0,989,5,0,0,0,27,1
1,DFW,2210,2208,-2,2355,2357,2,0,0,0,989,0,0,0,0,0,1
2,DFW,2210,2203,-7,2355,2355,0,0,0,0,989,0,0,0,0,0,1
3,DFW,2210,2208,-2,2355,10,15,1,0,0,989,0,0,15,0,0,1
4,DFW,2210,2209,-1,2355,2349,-6,0,0,0,989,0,0,0,0,0,1
5,DFW,2210,2,112,2355,147,112,1,0,0,989,0,0,0,0,112,1
6,DFW,2210,2210,0,2355,2340,-15,0,0,0,989,0,0,0,0,0,1
7,DFW,2210,2204,-6,2355,2341,-14,0,0,0,989,0,0,0,0,0,1
1,DFW,2210,2222,12,2355,2351,-4,0,0,0,989,0,0,0,0,0,1
2,DFW,2210,2211,1,2355,2342,-13,0,0,0,989,0,0,0,0,0,1
3,DFW,2210,2205,-5,2355,2335,-20,0,0,0,989,0,0,0,0,0,1
4,DFW,2210,2215,5,2355,2353,-2,0,0,0,989,0,0,0,0,0,1
5,DFW,2210,2214,4,2355,2346,-9,0,0,0,989,0,0,0,0,0,1
6,DFW,2210,2204,-6,2355,2338,-17,0,0,0,989,0,0,0,0,0,1
7,DFW,2210,2210,0,2355,2344,-11,0,0,0,989,0,0,0,0,0,1
1,DFW,2210,2330,80,2355,58,63,1,0,0,989,20,0,0,0,43,1
2,DFW,2210,2231,21,2355,3,8,0,0,0,989,0,0,0,0,0,1
3,DFW,2210,14,124,2355,143,108,1,0,0,989,108,0,0,0,0,1
5,DFW,2210,2227,17,2355,11,16,1,0,0,989,15,0,0,0,1,1
6,DFW,2210,2236,26,2355,14,19,1,0,0,989,0,0,0,0,19,1
7,DFW,2210,723,553,2355,902,547,1,0,0,989,547,0,0,0,0,1
5,DEN,1815,1820,5,2112,2132,20,1,0,0,641,0,0,15,0,5,1
6,DEN,1815,1847,32,2112,2131,19,1,0,0,641,4,0,0,0,15,1
7,DEN,1815,1816,1,2112,2128,16,1,0,0,641,0,0,15,0,1,1
1,DEN,1815,1813,-2,2112,2104,-8,0,0,0,641,0,0,0,0,0,1
2,DEN,1820,1813,-7,2117,2123,6,0,0,0,641,0,0,0,0,0,1
3,DEN,1820,1918,58,2117,2206,49,1,0,0,641,4,0,0,0,45,1
4,DEN,1820,1829,9,2117,2111,-6,0,0,0,641,0,0,0,0,0,1
5,DEN,1820,1833,13,2117,2132,15,1,0,0,641,0,0,2,0,13,1
6,DEN,1820,1926,66,2117,2210,53,1,0,0,641,16,0,0,0,37,1
7,DEN,1820,1942,82,2117,2244,87,1,0,0,641,82,0,5,0,0,1
1,DEN,1820,1837,17,2117,2117,0,0,0,0,641,0,0,0,0,0,1
2,DEN,1820,1816,-4,2117,2103,-14,0,0,0,641,0,0,0,0,0,1
3,DEN,1820,1820,0,2117,2110,-7,0,0,0,641,0,0,0,0,0,1
4,DEN,1820,1853,33,2117,2154,37,1,0,0,641,12,0,4,0,21,1
5,DEN,1820,1940,80,2117,2236,79,1,0,0,641,16,0,0,0,63,1
6,DEN,1820,1822,2,2117,2112,-5,0,0,0,641,0,0,0,0,0,1
7,DEN,1820,1829,9,2117,2121,4,0,0,0,641,0,0,0,0,0,1
1,DEN,1820,1818,-2,2117,2116,-1,0,0,0,641,0,0,0,0,0,1
2,DEN,1820,1814,-6,2117,2106,-11,0,0,0,641,0,0,0,0,0,1
3,DEN,1820,1819,-1,2117,2113,-4,0,0,0,641,0,0,0,0,0,1
5,DEN,1820,1249,1109,2117,1547,1110,1,0,0,641,41,0,1,0,1068,1
6,DEN,1820,1855,35,2117,2238,81,1,0,0,641,16,0,46,0,19,1
7,DEN,1820,1833,13,2117,2149,32,1,0,0,641,3,0,19,0,10,1
1,DEN,1820,2047,147,2117,2342,145,1,0,0,641,28,0,0,0,117,1
2,DEN,1820,1851,31,2117,2138,21,1,0,0,641,1,0,0,0,20,1
3,DEN,1820,1951,91,2117,2243,86,1,0,0,641,0,0,0,0,86,1
4,DEN,1820,1856,36,2117,2145,28,1,0,0,641,9,0,0,0,19,1
5,DEN,1820,1930,70,2117,2223,66,1,0,0,641,1,0,0,0,65,1
6,DEN,1820,1817,-3,2117,2106,-11,0,0,0,641,0,0,0,0,0,1
7,DEN,1820,1956,96,2117,2249,92,1,0,0,641,4,0,0,0,88,1
5,DFW,1859,1902,3,2006,2020,14,0,0,0,641,0,0,0,0,0,1
6,DFW,1859,1932,33,2006,2046,40,1,0,0,641,4,0,7,0,29,1
7,DFW,1859,1853,-6,2006,1956,-10,0,0,0,641,0,0,0,0,0,1
1,DFW,1859,1917,18,2006,2010,4,0,0,0,641,0,0,0,0,0,1
2,DFW,1905,2008,63,2009,2100,51,1,0,0,641,0,0,0,0,51,1
3,DFW,1905,1906,1,2009,2006,-3,0,0,0,641,0,0,0,0,0,1
4,DFW,1905,1936,31,2009,2041,32,1,0,0,641,31,0,1,0,0,1
5,DFW,1905,2152,167,2009,2336,207,1,0,0,641,137,0,40,0,30,1
6,DFW,1905,2127,142,2009,2227,138,1,0,0,641,0,0,0,0,138,1
7,DFW,1905,1910,5,2009,2039,30,1,0,0,641,5,0,25,0,0,1
1,DFW,1905,1902,-3,2009,2002,-7,0,0,0,641,0,0,0,0,0,1
2,DFW,1905,1910,5,2009,2003,-6,0,0,0,641,0,0,0,0,0,1
3,DFW,1905,1956,51,2009,2051,42,1,0,0,641,42,0,0,0,0,1
4,DFW,1905,1953,48,2009,2048,39,1,0,0,641,39,0,0,0,0,1
5,DFW,1905,1937,32,2009,2059,50,1,0,0,641,0,0,18,0,32,1
6,DFW,1905,1903,-2,2009,1959,-10,0,0,0,641,0,0,0,0,0,1
7,DFW,1905,1915,10,2009,2042,33,1,0,0,641,0,0,23,0,10,1
1,DFW,1905,2321,256,2009,11,242,1,0,0,641,62,0,0,0,180,1
2,DFW,1905,1918,13,2009,2048,39,1,0,0,641,0,0,26,0,13,1
3,DFW,1905,1928,23,2009,2021,12,0,0,0,641,0,0,0,0,0,1
4,DFW,1905,1901,-4,2009,2004,-5,0,0,0,641,0,0,0,0,0,1
5,DFW,1905,1902,-3,2009,2008,-1,0,0,0,641,0,0,0,0,0,1
6,DFW,1905,1904,-1,2009,2032,23,1,0,0,641,0,0,23,0,0,1
7,DFW,1905,1905,0,2009,2032,23,1,0,0,641,0,0,23,0,0,1
1,DFW,1905,2158,173,2009,2252,163,1,0,0,641,155,0,0,0,8,1
2,DFW,1905,1916,11,2009,2027,18,1,0,0,641,11,0,7,0,0,1
3,DFW,1905,2129,144,2009,2232,143,1,0,0,641,21,0,0,0,122,1
4,DFW,1905,1924,19,2009,2036,27,1,0,0,641,10,0,8,0,9,1
5,DFW,1905,1901,-4,2009,1959,-10,0,0,0,641,0,0,0,0,0,1
6,DFW,1905,1911,6,2009,2011,2,0,0,0,641,0,0,0,0,0,1
7,DFW,1905,2008,63,2009,2108,59,1,0,0,641,0,0,0,0,59,1
2,LAX,800,755,-5,1636,1717,41,1,0,0,2475,0,0,41,0,0,1
3,LAX,800,758,-2,1636,1612,-24,0,0,0,2475,0,0,0,0,0,1
4,LAX,800,753,-7,1636,1602,-34,0,0,0,2475,0,0,0,0,0,1
5,LAX,800,757,-3,1636,1844,128,1,0,0,2475,0,0,128,0,0,1
6,LAX,800,754,-6,1636,1640,4,0,0,0,2475,0,0,0,0,0,1
7,LAX,800,752,-8,1636,1613,-23,0,0,0,2475,0,0,0,0,0,1
1,LAX,800,754,-6,1636,1605,-31,0,0,0,2475,0,0,0,0,0,1
2,LAX,800,803,3,1636,1614,-22,0,0,0,2475,0,0,0,0,0,1
3,LAX,800,756,-4,1636,1609,-27,0,0,0,2475,0,0,0,0,0,1
4,LAX,800,753,-7,1636,1630,-6,0,0,0,2475,0,0,0,0,0,1
5,LAX,800,756,-4,1636,1609,-27,0,0,0,2475,0,0,0,0,0,1
6,LAX,800,755,-5,1636,1624,-12,0,0,0,2475,0,0,0,0,0,1
7,LAX,800,755,-5,1636,1615,-21,0,0,0,2475,0,0,0,0,0,1
1,LAX,800,754,-6,1636,1641,5,0,0,0,2475,0,0,0,0,0,1
2,LAX,800,756,-4,1636,1633,-3,0,0,0,2475,0,0,0,0,0,1
3,LAX,800,756,-4,1636,1627,-9,0,0,0,2475,0,0,0,0,0,1
4,LAX,800,753,-7,1636,1644,8,0,0,0,2475,0,0,0,0,0,1
5,LAX,800,757,-3,1636,1621,-15,0,0,0,2475,0,0,0,0,0,1
6,LAX,800,753,-7,1636,1621,-15,0,0,0,2475,0,0,0,0,0,1
7,LAX,800,759,-1,1636,1618,-18,0,0,0,2475,0,0,0,0,0,1
2,LAX,800,1059,179,1636,1921,165,1,0,0,2475,165,0,0,0,0,1
3,LAX,800,806,6,1636,1637,1,0,0,0,2475,0,0,0,0,0,1
4,LAX,800,842,42,1636,1717,41,1,0,0,2475,29,0,12,0,0,1
5,LAX,800,806,6,1636,1624,-12,0,0,0,2475,0,0,0,0,0,1
6,LAX,800,800,0,1636,1733,57,1,0,0,2475,0,0,57,0,0,1
7,LAX,800,801,1,1636,1629,-7,0,0,0,2475,0,0,0,0,0,1
2,JFK,1800,1810,10,2126,2109,-17,0,0,0,2475,0,0,0,0,0,1
3,JFK,1800,1753,-7,2126,2115,-11,0,0,0,2475,0,0,0,0,0,1
4,JFK,1800,1917,77,2126,2228,62,1,0,0,2475,62,0,0,0,0,1
5,JFK,1800,1804,4,2126,2228,62,1,0,0,2475,0,0,62,0,0,1
6,JFK,1800,1814,14,2126,2143,17,1,0,0,2475,0,0,17,0,0,1
7,JFK,1800,1829,29,2126,2132,6,0,0,0,2475,0,0,0,0,0,1
1,JFK,1800,1800,0,2126,2143,17,1,0,0,2475,0,0,17,0,0,1
2,JFK,1800,1832,32,2126,2145,19,1,0,0,2475,0,0,19,0,0,1
3,JFK,1800,1758,-2,2126,2108,-18,0,0,0,2475,0,0,0,0,0,1
4,JFK,1800,1917,77,2126,2233,67,1,0,0,2475,0,67,0,0,0,1
5,JFK,1800,1804,4,2126,2108,-18,0,0,0,2475,0,0,0,0,0,1
6,JFK,1800,1805,5,2126,2141,15,1,0,0,2475,5,0,10,0,0,1
7,JFK,1800,1758,-2,2126,2110,-16,0,0,0,2475,0,0,0,0,0,1
1,JFK,1800,1900,60,2126,2339,133,1,0,0,2475,0,0,133,0,0,1
2,JFK,1800,1801,1,2126,2114,-12,0,0,0,2475,0,0,0,0,0,1
3,JFK,1800,1800,0,2126,2043,-43,0,0,0,2475,0,0,0,0,0,1
4,JFK,1800,1946,106,2126,2229,63,1,0,0,2475,4,0,0,0,59,1
5,JFK,1800,1758,-2,2126,2115,-11,0,0,0,2475,0,0,0,0,0,1
6,JFK,1800,1756,-4,2126,2120,-6,0,0,0,2475,0,0,0,0,0,1
7,JFK,1800,1757,-3,2126,2106,-20,0,0,0,2475,0,0,0,0,0,1
1,JFK,1800,2230,270,2126,101,215,1,0,0,2475,0,19,0,0,196,1
2,JFK,1800,1901,61,2126,2237,71,1,0,0,2475,23,0,10,0,38,1
3,JFK,1800,1838,38,2126,2217,51,1,0,0,2475,38,0,13,0,0,1
4,JFK,1800,1824,24,2126,2205,39,1,0,0,2475,0,0,32,0,7,1
5,JFK,1800,1759,-1,2126,2056,-30,0,0,0,2475,0,0,0,0,0,1
6,JFK,1800,1918,78,2126,2257,91,1,0,0,2475,0,0,68,0,23,1
7,JFK,1800,2100,180,2126,31,185,1,0,0,2475,64,0,5,0,116,1
5,BOS,1740,2101,201,1904,103,359,1,0,0,187,0,0,359,0,0,1
6,BOS,1740,1735,-5,1904,1905,1,0,0,0,187,0,0,0,0,0,1
7,BOS,1740,1734,-6,1904,1851,-13,0,0,0,187,0,0,0,0,0,1
1,BOS,1740,1736,-4,1904,1902,-2,0,0,0,187,0,0,0,0,0,1
2,BOS,1740,1808,28,1904,1916,12,0,0,0,187,0,0,0,0,0,1
3,BOS,1740,1738,-2,1904,1856,-8,0,0,0,187,0,0,0,0,0,1
4,BOS,1740,1103,1043,1904,1214,1030,1,0,0,187,929,0,0,0,101,1
5,BOS,1740,1941,121,1904,2105,121,1,0,0,187,0,0,121,0,0,1
7,BOS,1740,1734,-6,1904,1849,-15,0,0,0,187,0,0,0,0,0,1
1,BOS,1740,1750,10,1904,1856,-8,0,0,0,187,0,0,0,0,0,1
2,BOS,1740,1911,91,1904,2036,92,1,0,0,187,0,0,1,0,91,1
3,BOS,1740,1804,24,1904,1923,19,1,0,0,187,0,0,19,0,0,1
4,BOS,1740,1930,110,1904,2108,124,1,0,0,187,0,0,88,0,36,1
5,BOS,1740,1909,89,1904,2040,96,1,0,0,187,7,0,7,0,82,1
6,BOS,1740,1752,12,1904,1915,11,0,0,0,187,0,0,0,0,0,1
7,BOS,1740,1736,-4,1904,1849,-15,0,0,0,187,0,0,0,0,0,1
2,BOS,1740,1919,99,1904,2051,107,1,0,0,187,0,0,77,0,30,1
3,BOS,1740,1822,42,1904,1938,34,1,0,0,187,0,0,0,0,34,1
4,BOS,1740,1948,128,1904,2115,131,1,0,0,187,0,0,3,0,128,1
6,BOS,1740,1733,-7,1904,1848,-16,0,0,0,187,0,0,0,0,0,1
7,BOS,1740,1745,5,1904,1900,-4,0,0,0,187,0,0,0,0,0,1
2,BOS,1740,1734,-6,1904,1910,6,0,0,0,187,0,0,0,0,0,1
3,BOS,1740,1737,-3,1904,1916,12,0,0,0,187,0,0,0,0,0,1
4,BOS,1740,1918,98,1904,2050,106,1,0,0,187,0,0,106,0,0,1
5,BOS,1740,1744,4,1904,1855,-9,0,0,0,187,0,0,0,0,0,1
7,BOS,1740,846,906,1904,1048,944,1,0,0,187,688,0,38,0,218,1
7,JFK,2000,1956,-4,2340,2320,-20,0,0,0,2586,0,0,0,0,0,1
1,JFK,2000,1956,-4,2340,2313,-27,0,0,0,2586,0,0,0,0,0,1
2,JFK,2000,2054,54,2340,14,34,1,0,0,2586,34,0,0,0,0,1
3,JFK,2000,1956,-4,2340,2309,-31,0,0,0,2586,0,0,0,0,0,1
4,JFK,2000,2009,9,2340,3,23,1,0,0,2586,0,0,23,0,0,1
5,JFK,2000,2200,120,2340,219,159,1,0,0,2586,0,0,49,0,110,1
7,JFK,2000,1954,-6,2340,2314,-26,0,0,0,2586,0,0,0,0,0,1
1,JFK,2000,1955,-5,2340,2304,-36,0,0,0,2586,0,0,0,0,0,1
